EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4355.897461,4329.358887,4350.128418,4351.794922,4427.179688,4326.666504,4330.128418,4323.717773,4327.820313,4297.05127,4539.102539,4406.922852,4412.05127,4495
4356.153809,4323.205078,4352.179688,4347.563965,4420.769043,4315.769043,4317.820313,4321.025879,4329.743652,4288.717773,4537.179688,4410.897461,4412.692383,4496.794922
4353.974121,4321.025879,4346.025879,4339.487305,4416.025879,4310.769043,4309.743652,4316.410156,4320.512695,4276.538574,4536.794922,4410.256348,4410.256348,4492.05127
4356.794922,4325.256348,4345.384766,4340.384766,4421.282227,4316.922852,4314.102539,4320,4318.461426,4280,4535,4407.563965,4405,4492.179688
4355.897461,4322.563965,4348.461426,4341.025879,4425,4313.589844,4306.794922,4316.922852,4319.871582,4281.153809,4526.410156,4399.487305,4398.589844,4490.128418
4348.205078,4320.256348,4345,4335.512695,4425,4305.128418,4296.922852,4305,4315.384766,4273.974121,4517.307617,4392.05127,4396.153809,4479.743652
4343.461426,4321.410156,4338.077148,4337.436035,4427.307617,4311.666504,4306.025879,4305.512695,4311.922852,4272.94873,4516.538574,4390.384766,4391.666504,4473.717773
4338.333496,4315,4331.153809,4339.358887,4428.589844,4320.897461,4319.102539,4311.666504,4311.922852,4269.487305,4520.769043,4389.615234,4383.717773,4471.794922
4333.589844,4307.436035,4325.897461,4332.05127,4428.589844,4320.128418,4321.025879,4311.025879,4311.025879,4265,4518.333496,4387.563965,4383.077148,4468.077148
4337.563965,4308.717773,4329.743652,4334.487305,4428.461426,4319.871582,4318.589844,4307.94873,4308.333496,4272.563965,4513.077148,4383.333496,4388.077148,4466.794922
4344.871582,4312.563965,4339.102539,4346.922852,4429.487305,4325.128418,4320.512695,4307.179688,4310.897461,4279.871582,4515.384766,4383.974121,4392.179688,4470.897461
4348.717773,4316.538574,4341.666504,4351.410156,4432.179688,4325.384766,4321.666504,4309.615234,4315.384766,4282.05127,4522.94873,4395.641113,4396.666504,4479.615234
4354.743652,4323.717773,4346.025879,4355.384766,4428.205078,4320.641113,4316.794922,4317.307617,4322.563965,4293.461426,4533.077148,4409.487305,4403.846191,4491.538574
4362.436035,4328.333496,4353.077148,4363.333496,4418.846191,4321.282227,4313.846191,4324.743652,4330.512695,4307.692383,4538.717773,4413.333496,4406.794922,4496.922852
4358.205078,4321.666504,4346.282227,4362.307617,4411.410156,4321.922852,4315.384766,4321.282227,4331.025879,4304.615234,4527.436035,4404.743652,4402.436035,4487.563965
4345.769043,4311.025879,4335.641113,4355.384766,4402.563965,4319.615234,4311.410156,4314.230957,4327.820313,4294.487305,4508.717773,4392.436035,4398.077148,4479.358887
4343.589844,4305,4334.230957,4354.230957,4389.871582,4315.769043,4307.05127,4312.05127,4324.615234,4294.743652,4503.974121,4393.205078,4394.871582,4484.871582
4350.384766,4302.563965,4334.615234,4357.179688,4380.384766,4311.025879,4312.307617,4314.487305,4325.128418,4298.846191,4515.128418,4408.589844,4395,4493.717773
4351.666504,4302.820313,4335,4357.179688,4377.820313,4310.512695,4319.615234,4316.922852,4324.102539,4295.897461,4521.153809,4413.589844,4399.230957,4494.871582
4347.820313,4306.538574,4337.307617,4356.025879,4378.205078,4313.461426,4320.897461,4318.589844,4318.077148,4291.538574,4511.666504,4403.333496,4399.743652,4490.128418
4348.461426,4309.871582,4338.333496,4361.794922,4379.743652,4313.205078,4317.563965,4320.769043,4315,4294.230957,4505.512695,4400.512695,4400.384766,4493.589844
4353.205078,4310.641113,4340.384766,4366.025879,4380.128418,4309.743652,4316.153809,4317.94873,4316.922852,4296.153809,4518.205078,4410.384766,4407.692383,4501.666504
4354.615234,4310.897461,4341.922852,4361.025879,4380.641113,4310,4314.102539,4311.666504,4319.871582,4297.436035,4523.077148,4416.282227,4412.179688,4501.794922
4353.589844,4312.179688,4336.538574,4358.333496,4383.077148,4309.487305,4306.666504,4308.333496,4320.769043,4307.94873,4512.94873,4410.256348,4411.410156,4495.641113
4346.025879,4312.307617,4325.769043,4356.794922,4383.974121,4301.922852,4298.077148,4309.102539,4321.410156,4313.333496,4506.025879,4396.922852,4407.94873,4483.461426
4329.871582,4309.871582,4314.230957,4349.871582,4382.94873,4297.307617,4292.307617,4308.846191,4322.94873,4302.436035,4501.282227,4385.128418,4394.871582,4465.897461
4326.410156,4310.512695,4312.563965,4351.282227,4382.820313,4305.512695,4296.922852,4313.333496,4323.717773,4297.692383,4497.436035,4385.384766,4388.461426,4462.820313
4338.717773,4318.205078,4323.205078,4359.358887,4382.94873,4313.717773,4309.615234,4323.846191,4326.794922,4310.512695,4504.487305,4397.820313,4402.307617,4476.025879
4343.717773,4322.563965,4330.512695,4359.230957,4382.436035,4311.282227,4314.743652,4331.538574,4332.820313,4320,4516.410156,4407.179688,4415.128418,4479.743652
4338.589844,4316.153809,4327.179688,4356.153809,4376.794922,4307.436035,4312.563965,4328.333496,4332.436035,4312.563965,4514.358887,4401.410156,4413.846191,4473.974121
4340,4311.282227,4322.307617,4355.897461,4367.179688,4308.205078,4313.717773,4317.563965,4320.384766,4306.282227,4503.589844,4391.538574,4407.179688,4475
4353.717773,4320.769043,4330.128418,4357.436035,4367.179688,4310.384766,4317.563965,4316.666504,4318.846191,4312.692383,4510.897461,4402.563965,4413.974121,4485.769043
4364.487305,4326.153809,4346.666504,4360.384766,4372.179688,4310.769043,4315.897461,4319.358887,4327.179688,4317.563965,4528.974121,4424.102539,4427.307617,4497.692383
4361.794922,4316.282227,4349.102539,4359.743652,4367.563965,4308.333496,4313.974121,4311.410156,4321.538574,4311.282227,4529.230957,4425.897461,4426.153809,4496.025879
4356.794922,4309.102539,4342.563965,4353.717773,4362.563965,4306.922852,4314.358887,4308.589844,4316.538574,4308.077148,4522.05127,4417.94873,4418.974121,4490.128418
4359.230957,4309.615234,4345.256348,4350.769043,4363.846191,4305,4313.589844,4318.717773,4324.615234,4311.538574,4518.974121,4418.461426,4418.461426,4493.589844
4359.358887,4310.384766,4346.922852,4353.205078,4365.897461,4301.922852,4312.436035,4320.512695,4325.641113,4306.025879,4511.282227,4415.384766,4416.922852,4494.358887
4352.05127,4309.487305,4338.077148,4353.333496,4364.358887,4299.743652,4313.461426,4320.512695,4320.641113,4298.077148,4508.846191,4407.692383,4412.692383,4487.05127
4343.974121,4305,4327.05127,4345.256348,4360.512695,4299.230957,4316.153809,4327.94873,4322.179688,4292.307617,4507.05127,4400.897461,4406.666504,4479.230957
4334.615234,4297.820313,4318.846191,4337.05127,4359.743652,4299.743652,4316.153809,4321.153809,4319.615234,4285,4490.256348,4386.538574,4392.436035,4466.025879
4325.128418,4296.666504,4310.641113,4336.538574,4363.717773,4301.282227,4314.102539,4306.666504,4310.256348,4276.025879,4472.94873,4370,4379.615234,4452.436035
4325.512695,4303.077148,4307.692383,4338.461426,4370.384766,4306.153809,4311.538574,4305.897461,4307.307617,4273.589844,4474.230957,4370,4381.666504,4450.512695
4335.256348,4307.692383,4314.230957,4340.512695,4377.820313,4309.358887,4309.615234,4307.820313,4309.358887,4278.846191,4483.333496,4385.641113,4388.333496,4456.410156
4345.512695,4313.333496,4327.436035,4347.05127,4382.436035,4309.102539,4312.563965,4306.794922,4311.410156,4284.615234,4494.871582,4400.641113,4395,4468.717773
4353.205078,4322.179688,4340.128418,4355.512695,4381.794922,4308.846191,4321.666504,4315.897461,4315.384766,4290.769043,4507.307617,4408.461426,4405.641113,4482.692383
4358.717773,4322.307617,4344.230957,4357.436035,4381.538574,4312.820313,4329.743652,4328.717773,4320.641113,4295.897461,4511.025879,4412.820313,4408.077148,4483.974121
4359.230957,4317.05127,4341.922852,4355.256348,4383.717773,4312.692383,4326.282227,4333.205078,4321.666504,4298.589844,4510.641113,4414.615234,4402.820313,4478.205078
4353.461426,4315.256348,4337.94873,4352.820313,4379.615234,4301.153809,4314.743652,4326.538574,4316.922852,4295,4509.102539,4406.794922,4403.589844,4472.820313
4348.077148,4315.897461,4330.769043,4346.794922,4375.897461,4296.410156,4308.333496,4315,4311.282227,4287.563965,4497.307617,4391.666504,4404.358887,4468.333496
4345.384766,4312.692383,4325.641113,4342.307617,4377.563965,4301.922852,4308.333496,4310.641113,4310.512695,4281.794922,4487.820313,4388.589844,4396.538574,4466.282227
4344.743652,4310.897461,4330.641113,4341.922852,4378.846191,4302.436035,4307.436035,4311.922852,4311.538574,4280.512695,4500.641113,4395.256348,4393.846191,4471.025879
4343.461426,4312.307617,4330.769043,4338.974121,4375.897461,4295.384766,4305.769043,4311.666504,4311.794922,4282.692383,4507.307617,4395.128418,4399.743652,4471.025879
4340.384766,4306.922852,4322.307617,4331.666504,4370.641113,4293.461426,4304.615234,4308.205078,4308.717773,4280.512695,4492.307617,4389.871582,4393.461426,4461.922852
4340.897461,4299.743652,4325.256348,4328.846191,4367.436035,4295,4306.666504,4310.256348,4308.846191,4281.153809,4492.563965,4393.077148,4388.846191,4461.666504
4343.461426,4297.563965,4332.307617,4328.077148,4366.025879,4293.846191,4311.922852,4324.615234,4319.615234,4286.666504,4508.461426,4401.794922,4397.179688,4472.692383
4343.974121,4300,4330,4323.846191,4368.974121,4295,4314.871582,4336.666504,4327.563965,4287.692383,4513.846191,4406.410156,4403.846191,4478.974121
4345,4300.384766,4328.205078,4323.974121,4372.820313,4296.922852,4313.077148,4333.974121,4323.077148,4289.102539,4511.410156,4409.487305,4404.358887,4477.179688
4348.974121,4298.717773,4332.05127,4328.205078,4374.615234,4297.179688,4309.102539,4328.077148,4320.769043,4296.794922,4511.922852,4410.897461,4401.538574,4477.05127
4346.538574,4297.563965,4331.282227,4322.94873,4371.538574,4297.05127,4305,4321.025879,4319.615234,4292.820313,4508.333496,4403.846191,4395.641113,4472.820313
4332.179688,4293.846191,4320.256348,4310.256348,4365.897461,4294.230957,4303.589844,4308.205078,4308.333496,4276.666504,4495.769043,4386.922852,4386.025879,4458.461426
4325.256348,4293.717773,4310.384766,4311.794922,4367.820313,4294.615234,4310.384766,4308.333496,4306.538574,4280,4490,4379.230957,4380.256348,4451.025879
4331.282227,4297.692383,4315.256348,4322.94873,4374.487305,4301.282227,4317.05127,4323.974121,4322.436035,4294.871582,4502.692383,4390.256348,4386.282227,4456.794922
4329.871582,4294.615234,4320.256348,4320.897461,4376.410156,4301.153809,4312.94873,4327.94873,4327.692383,4287.563965,4506.666504,4393.077148,4389.871582,4456.025879
4322.692383,4291.025879,4313.077148,4317.05127,4377.820313,4295.769043,4308.077148,4323.974121,4320.641113,4277.436035,4491.025879,4386.538574,4383.077148,4445.256348
4329.487305,4301.025879,4316.282227,4328.461426,4389.487305,4301.666504,4310.769043,4332.692383,4325,4289.487305,4493.077148,4395,4385.512695,4454.615234
4341.282227,4313.717773,4330.512695,4341.666504,4396.666504,4307.692383,4310.384766,4339.230957,4332.05127,4298.461426,4510.512695,4404.102539,4399.615234,4473.589844
4344.102539,4314.358887,4333.589844,4344.487305,4390.641113,4300.384766,4305.128418,4329.102539,4320.512695,4285.128418,4510.641113,4394.487305,4400,4470.384766
4346.538574,4316.153809,4332.94873,4341.410156,4385.512695,4291.410156,4301.410156,4319.487305,4308.461426,4276.153809,4506.410156,4390,4393.974121,4465.384766
4352.436035,4325,4336.794922,4342.436035,4389.102539,4294.743652,4304.487305,4318.461426,4308.333496,4282.563965,4510.384766,4397.436035,4399.487305,4476.922852
4354.487305,4329.487305,4335.769043,4348.461426,4396.025879,4302.436035,4309.871582,4312.94873,4303.333496,4281.666504,4508.077148,4393.846191,4401.282227,4478.846191
4354.358887,4328.333496,4336.025879,4353.846191,4395.512695,4300.897461,4307.05127,4306.666504,4294.230957,4275.128418,4505.128418,4389.358887,4397.179688,4473.205078
4358.077148,4329.615234,4341.794922,4353.846191,4390.641113,4295.256348,4302.563965,4308.461426,4296.282227,4277.05127,4511.282227,4396.538574,4399.487305,4479.102539
4356.794922,4329.230957,4339.358887,4349.358887,4391.282227,4298.589844,4304.871582,4310.897461,4303.717773,4275.256348,4509.230957,4397.692383,4401.025879,4481.025879
4346.153809,4321.666504,4332.307617,4344.615234,4395.128418,4302.436035,4306.666504,4311.538574,4305,4265.897461,4496.153809,4389.743652,4393.974121,4469.358887
4337.436035,4313.077148,4326.922852,4336.282227,4389.102539,4296.410156,4302.436035,4308.846191,4300.384766,4261.538574,4486.922852,4384.871582,4383.589844,4459.871582
4332.563965,4308.461426,4319.102539,4326.538574,4381.794922,4293.974121,4301.025879,4303.205078,4293.589844,4261.282227,4486.922852,4380,4378.461426,4456.922852
4327.820313,4308.205078,4320,4324.358887,4381.153809,4291.666504,4299.871582,4304.615234,4293.333496,4262.05127,4489.871582,4377.94873,4380.897461,4455.384766
4331.538574,4309.871582,4326.794922,4327.436035,4377.307617,4285.769043,4297.820313,4312.94873,4301.666504,4264.871582,4492.307617,4385.384766,4387.05127,4457.94873
4335.897461,4307.94873,4323.077148,4326.153809,4372.563965,4285.512695,4298.461426,4315.384766,4305.641113,4264.871582,4493.205078,4391.794922,4383.589844,4462.307617
4327.179688,4299.230957,4317.563965,4322.563965,4367.307617,4283.589844,4292.820313,4311.538574,4300.641113,4261.538574,4491.282227,4388.974121,4371.922852,4459.615234
4325.128418,4298.589844,4320.641113,4324.487305,4363.205078,4279.230957,4290.512695,4309.615234,4295.641113,4261.922852,4490.512695,4386.282227,4374.230957,4456.922852
4331.666504,4308.461426,4320.256348,4324.871582,4368.333496,4286.410156,4294.615234,4306.282227,4296.410156,4265.769043,4492.820313,4384.487305,4384.743652,4459.743652
4328.077148,4310.128418,4316.794922,4324.102539,4375.512695,4293.974121,4295.128418,4297.820313,4295.512695,4262.820313,4492.563965,4377.436035,4377.94873,4458.077148
4323.333496,4306.153809,4320.512695,4328.205078,4376.794922,4287.563965,4294.358887,4293.717773,4290,4250.897461,4483.333496,4372.307617,4366.538574,4455
4329.358887,4310.256348,4324.615234,4334.358887,4377.436035,4283.846191,4296.410156,4299.230957,4288.461426,4246.282227,4480.128418,4375.512695,4373.974121,4456.538574
4333.589844,4318.974121,4323.077148,4338.974121,4379.743652,4286.025879,4296.410156,4305.256348,4292.179688,4251.282227,4484.871582,4378.461426,4383.717773,4456.922852
4327.05127,4320,4315.769043,4336.538574,4375.641113,4282.307617,4293.333496,4302.94873,4293.974121,4248.333496,4479.743652,4373.717773,4377.179688,4452.05127
4324.871582,4317.563965,4312.05127,4332.05127,4370.897461,4278.589844,4291.666504,4301.282227,4293.461426,4245.128418,4477.05127,4373.077148,4373.077148,4451.538574
4335.769043,4323.333496,4322.94873,4340,4376.025879,4278.461426,4286.282227,4307.436035,4295.256348,4256.282227,4493.717773,4385.128418,4388.333496,4464.230957
4345.641113,4332.94873,4334.102539,4352.692383,4380.512695,4278.461426,4281.153809,4311.282227,4297.05127,4266.153809,4508.974121,4396.538574,4402.94873,4478.077148
4345.769043,4337.94873,4334.230957,4351.922852,4377.307617,4278.205078,4283.077148,4308.974121,4296.282227,4266.153809,4515.128418,4399.102539,4405,4481.282227
4345.769043,4336.794922,4335.128418,4344.743652,4376.794922,4279.743652,4286.666504,4311.025879,4296.794922,4265.769043,4520.256348,4400.897461,4406.410156,4479.230957
4345.256348,4330.384766,4338.461426,4340.769043,4381.794922,4278.077148,4283.846191,4311.153809,4296.538574,4266.538574,4515.769043,4402.307617,4407.436035,4478.333496
4341.410156,4324.102539,4334.871582,4336.666504,4380.641113,4276.794922,4280.384766,4300.256348,4294.871582,4265,4508.461426,4400.512695,4403.461426,4477.307617
4345.641113,4328.846191,4337.820313,4340.641113,4380.897461,4284.230957,4288.846191,4296.538574,4296.794922,4266.538574,4511.794922,4402.05127,4404.230957,4479.487305
4350.897461,4332.692383,4342.436035,4346.410156,4387.692383,4291.025879,4296.410156,4297.692383,4292.563965,4265.256348,4508.846191,4396.922852,4399.743652,4478.589844
4343.333496,4321.794922,4329.871582,4334.487305,4384.871582,4285.641113,4287.94873,4284.358887,4280.512695,4251.153809,4490,4378.333496,4381.922852,4467.307617
4333.717773,4313.205078,4319.230957,4323.589844,4376.538574,4279.230957,4282.307617,4279.102539,4281.025879,4242.179688,4473.333496,4366.538574,4368.846191,4457.179688
4332.692383,4319.230957,4325.128418,4334.743652,4379.230957,4282.307617,4293.717773,4300,4293.333496,4247.179688,4473.333496,4373.846191,4370.384766,4456.153809
4337.94873,4323.461426,4331.922852,4345.641113,4383.461426,4285.256348,4301.794922,4318.974121,4298.333496,4250.897461,4483.974121,4384.615234,4378.589844,4461.922852
4345.384766,4321.025879,4333.461426,4342.436035,4378.717773,4282.179688,4293.717773,4320.128418,4296.922852,4253.974121,4490.897461,4388.589844,4382.179688,4469.358887
4348.717773,4325.897461,4335.769043,4343.717773,4373.077148,4281.153809,4288.077148,4318.846191,4298.461426,4265,4493.205078,4392.692383,4386.410156,4476.410156
4347.94873,4329.743652,4336.025879,4349.871582,4369.615234,4282.94873,4291.153809,4317.692383,4300.641113,4269.487305,4493.461426,4394.102539,4393.077148,4480.128418
4342.307617,4318.846191,4328.846191,4345,4361.410156,4280.897461,4287.820313,4303.589844,4292.94873,4263.077148,4481.025879,4382.307617,4388.589844,4470
4336.025879,4310,4318.974121,4336.282227,4352.307617,4277.05127,4278.205078,4287.179688,4280.512695,4262.94873,4472.436035,4370.641113,4385.128418,4462.307617
4337.563965,4317.820313,4318.846191,4339.743652,4352.436035,4277.94873,4276.922852,4292.179688,4284.743652,4267.820313,4482.820313,4381.153809,4395.256348,4470.897461
4336.538574,4320.512695,4321.153809,4342.692383,4351.538574,4280,4281.538574,4302.94873,4297.563965,4267.307617,4485.128418,4391.025879,4397.563965,4475.512695
4329.358887,4310.512695,4315.384766,4337.179688,4343.589844,4278.205078,4282.179688,4299.230957,4296.538574,4265.769043,4473.589844,4383.461426,4388.205078,4470.769043
